event_dt,event_flg,event_name,event_f_cnt,event_m_cnt,event_link
2019-12-01,PHI,ITU Asian Games Subic Bay Olympic 2019,10,10,/rus/result/itu/asian-games-subic-bay/olympic/2019
2019-11-30,CHN,ITU Asian Cup Shantou Olympic 2019,14,27,/rus/result/itu/asian-cup-shantou/olympic/2019
2019-11-24,USA,Ironman Arizona 2019,633,1697,/rus/result/ironman/arizona/full/2019
2019-11-24,RSA,Ironman Nelson Mandela Bay 5150 2019,190,367,/rus/result/ironman/nelson-mandela-bay/olympic/2019
2019-11-24,AUS,Ironman Western Sydney 70.3 2019,339,972,/rus/result/ironman/western-sydney/half/2019
2019-11-24,MEX,Ironman Cozumel 2019,395,1158,/rus/result/ironman/cozumel/full/2019
2019-11-24,BRA,ITU National Championship Brazil Olympic 2019,1,12,/rus/result/itu/national-championship-brazil/olympic/2019
2019-11-23,MAR,ITU African Cup Dakhla Sprint 2019,9,16,/rus/result/itu/african-cup-dakhla/sprint/2019
2019-11-23,CHI,ITU American Cup Santiago Sprint 2019,13,23,/rus/result/itu/american-cup-santiago/sprint/2019
2019-11-17,GHA,ITU National Championship Ghana Sprint 2019,4,5,/rus/result/itu/national-championship-ghana/sprint/2019
2019-11-16,TPE,ITU American Cup Formosa Olympic 2019,7,24,/rus/result/itu/american-cup-formosa/olympic/2019
2019-11-16,TPE,ITU American Cup Formosa Sprint 2019,11,26,/rus/result/itu/american-cup-formosa/sprint/2019
2019-11-10,CHN,Ironman Xiamen 70.3 2019,170,897,/rus/result/ironman/xiamen/half/2019
2019-11-10,BRA,Ironman Sao Paulo 70.3 2019,180,1149,/rus/result/ironman/sao-paulo/half/2019
2019-11-10,NZL,ITU National Championship New Zealand Sprint 2019,2,0,/rus/result/itu/national-championship-new-zealand/sprint/2019
2019-11-09,DOM,ITU National Championship Dominican Republic Sprint 2019,5,5,/rus/result/itu/national-championship-dominican-republic/sprint/2019
2019-11-09,SKN,ITU National Championship Saint Kitts and Nevis Sprint 2019,3,3,/rus/result/itu/national-championship-saint-kitts-and-nevis/sprint/2019
2019-11-09,FRA,ITU Pacific Island Championship Tahiti Sprint 2019,4,10,/rus/result/itu/pacific-island-championship-tahiti/sprint/2019
2019-11-09,DOM,ITU World Cup Santo Domingo Olympic 2019,47,48,/rus/result/itu/world-cup-santo-domingo/olympic/2019
2019-11-03,ARG,Ironman Buenos Aires 70.3 2019,198,917,/rus/result/ironman/buenos-aires/half/2019
2019-11-03,MEX,Ironman Los Cabos 70.3 2019,141,492,/rus/result/ironman/los-cabos/half/2019
2019-11-03,TUR,Ironman Turkey 70.3 2019,246,1200,/rus/result/ironman/turkey/half/2019
2019-11-03,GRN,ITU National Championship Grenada Sprint 2019,0,4,/rus/result/itu/national-championship-grenada/sprint/2019
2019-11-03,PER,ITU World Cup Lima Sprint 2019,50,60,/rus/result/itu/world-cup-lima/sprint/2019
2019-11-02,USA,Ironman Florida 2019,521,1750,/rus/result/ironman/florida/full/2019
2019-10-27,USA,Ironman Waco 70.3 2019,610,1426,/rus/result/ironman/waco/half/2019
2019-10-27,MAR,Ironman Marrakech 70.3 2019,259,1393,/rus/result/ironman/marrakech/half/2019
2019-10-27,PHI,Ironman Subic Bay Philippines 5150 2019,73,238,/rus/result/ironman/subic-bay-philippines/olympic/2019
2019-10-27,PAN,ITU National Championship Panama Olympic 2019,1,6,/rus/result/itu/national-championship-panama/olympic/2019
2019-10-27,POR,ITU National Championship Portugal Half 2019,10,15,/rus/result/itu/national-championship-portugal/half/2019
2019-10-27,ESP,ITU National Championship Spain Half 2019,11,15,/rus/result/itu/national-championship-spain/half/2019-10-27
2019-10-26,MAS,Ironman Langkawi 70.3 2019,148,620,/rus/result/ironman/langkawi/half/2019
2019-10-26,MAS,Ironman Malaysia 2019,120,842,/rus/result/ironman/malaysia/full/2019
2019-10-26,JPN,ITU World Cup Miyazaki Olympic 2019,41,46,/rus/result/itu/world-cup-miyazaki/olympic/2019
2019-10-25,ITA,Revolution Rome International Triathlon Half 2019,13,167,/rus/result/revolution/rome-international-triathlon/half/2019
2019-10-20,USA,Ironman Arizona 70.3 2019,456,836,/rus/result/ironman/arizona/half/2019
2019-10-20,RSA,Ironman Ekurhuleni 5150 2019,214,535,/rus/result/ironman/ekurhuleni/olympic/2019
2019-10-20,IND,Ironman Goa 70.3 2019,55,610,/rus/result/ironman/goa/half/2019
2019-10-20,CHN,Ironman Shanghai 70.3 2019,167,733,/rus/result/ironman/shanghai/half/2019
2019-10-20,CRO,ITU National Championship Croatia Olympic 2019,15,15,/rus/result/itu/national-championship-croatia/olympic/2019
2019-10-19,CHI,Ironman Coquimbo 70.3 2019,80,413,/rus/result/ironman/coquimbo/half/2019
2019-10-19,USA,Ironman North Carolina 70.3 2019,791,1399,/rus/result/ironman/north-carolina/half/2019
2019-10-19,ESP,Challenge Peguera-Mallorca Middle 2019,155,641,/rus/result/challenge/peguera-mallorca/half/2019
2019-10-19,POR,ITU European Cup Funchal Sprint 2019,28,53,/rus/result/itu/european-cup-funchal/sprint/2019
2019-10-19,POR,ITU Paratriathlon World Cup Funchal Sprint 2019,23,41,/rus/result/itu/paratriathlon-world-cup-funchal/sprint/2019
2019-10-19,KOR,ITU World Cup Tongyeong Sprint 2019,55,59,/rus/result/itu/world-cup-tongyeong/sprint/2019
2019-10-13,USA,Ironman Louisville 2019,556,1301,/rus/result/ironman/louisville/full/2019
2019-10-13,CRC,ITU Junior National Championship Costa Rica Sprint 2019,10,10,/rus/result/itu/junior-national-championship-costa-rica/sprint/2019
2019-10-13,BAR,ITU National Championship Barbados Olympic 2019,2,7,/rus/result/itu/national-championship-barbados/olympic/2019
2019-10-13,BAR,ITU National Championship Barbados Sprint 2019,10,10,/rus/result/itu/national-championship-barbados/sprint/2019
2019-10-13,CRC,ITU National Championship Costa Rica Olympic 2019,5,10,/rus/result/itu/national-championship-costa-rica/olympic/2019
2019-10-13,GRE,ITU National Championship Greece Olympic 2019,3,7,/rus/result/itu/national-championship-greece/olympic/2019
2019-10-13,SLO,ITU National Championship Slovenia Half 2019,7,10,/rus/result/itu/national-championship-slovenia/half/2019
2019-10-12,RUS,IronStar Сочи Full 2019,23,316,/rus/result/ironstar/sochi/full/2019
2019-10-12,RUS,IronStar Сочи Olympic 2019,148,529,/rus/result/ironstar/sochi/olympic/2019
2019-10-12,USA,Ironman World Championship 2019,610,1656,/rus/result/ironman/world-championship/full/2019
2019-10-12,ITA,ITU National Championship Italy Olympic 2019,24,25,/rus/result/itu/national-championship-italy/olympic/2019
2019-10-08,KOR,ITU National Championship South Korea Olympic 2019,15,15,/rus/result/itu/national-championship-south-korea/olympic/2019
2019-10-06,ESP,Ironman Barcelona 2019,331,2435,/rus/result/ironman/barcelona/full/2019
2019-10-06,JPN,ITU National Championship Japan Olympic 2019,25,25,/rus/result/itu/national-championship-japan/olympic/2019
2019-10-05,ESP,Ironman Lanzarote 70.3 2019,110,638,/rus/result/ironman/lanzarote/half/2019
2019-10-05,TUR,ITU European Cup Alanya Sprint 2019,32,56,/rus/result/itu/european-cup-alanya/sprint/2019
2019-10-05,FRA,ITU National Championship France Sprint 2019,3,0,/rus/result/itu/national-championship-france/sprint/2019-10-05
2019-10-05,TUR,ITU Paratriathlon World Cup Alanya Sprint 2019,23,43,/rus/result/itu/paratriathlon-world-cup-alanya/sprint/2019
2019-09-29,GEO,Ironman Augusta 70.3 2019,885,1671,/rus/result/ironman/augusta/half/2019
2019-09-29,ARG,Ironman Buenos Aires 5150 2019,148,720,/rus/result/ironman/buenos-aires/olympic/2019
2019-09-29,MEX,Ironman Cozumel 70.3 2019,380,1111,/rus/result/ironman/cozumel/half/2019
2019-09-29,POR,Ironman Cascais Portugal 70.3 2019,352,1735,/rus/result/ironman/cascais-portugal/half/2019
2019-09-29,TPE,Ironman Taiwan 2019,45,367,/rus/result/ironman/taiwan/full/2019
2019-09-29,USA,Ironman Chattanooga 2019,421,908,/rus/result/ironman/chattanooga/full/2019
2019-09-29,ITA,Elbaman Full 2019,11,152,/rus/result/elbaman/elbaman/full/2019
2019-09-29,ITA,Elbaman Half 2019,57,379,/rus/result/elbaman/elbaman/half/2019
2019-09-29,MAC,ITU National Championship Macao Sprint 2019,2,13,/rus/result/itu/national-championship-macao/sprint/2019
2019-09-28,USA,Ironman Maryland 2019,524,1172,/rus/result/ironman/maryland/full/2019
2019-09-28,ITA,ITU National Championship Italy Sprint 2019,15,15,/rus/result/itu/national-championship-italy/sprint/2019-09-28
2019-09-28,ESP,ITU National Championship Spain Sprint 2019,28,41,/rus/result/itu/national-championship-spain/sprint/2019-09-28
2019-09-27,JOR,ITU Asian Cup Aqaba Olympic 2019,12,31,/rus/result/itu/asian-cup-aqaba/olympic/2019
2019-09-22,SLO,Ironman Slovenian Istria 70.3 2019,130,644,/rus/result/ironman/slovenian-istria/half/2019
2019-09-22,ITA,Ironman Emilia Romagna 5150 2019,155,501,/rus/result/ironman/emilia-romagna/olympic/2019
2019-09-22,BRA,Ironman Rio de Janeiro 70.3 2019,136,690,/rus/result/ironman/rio-de-janeiro/half/2019
2019-09-22,GBR,Ironman Weymouth 70.3 2019,370,1603,/rus/result/ironman/weymouth/half/2019
2019-09-22,KAZ,Temiradam 113 Half 2019,2,35,/rus/result/nobrand/temiradam-113/half/2019
2019-09-22,ITA,Ironman Emilia Romagna 70.3 2019,285,1536,/rus/result/ironman/emilia-romagna/half/2019
2019-09-22,ESP,Challenge Madrid Long 2019,11,186,/rus/result/challenge/madrid/full/2019
2019-09-22,ESP,Challenge Madrid Middle 2019,40,536,/rus/result/challenge/madrid/half/2019
2019-09-22,SRB,11Tri Belgrade Half 2019,25,209,/rus/result/nobrand/11tri-belgrade/half/2019
2019-09-22,JPN,ITU Asian Cup Osaka-Castle Sprint 2019,41,67,/rus/result/itu/asian-cup-osaka-castle/sprint/2019
2019-09-22,SRB,ITU European Cup Belgrade Sprint 2019,38,51,/rus/result/itu/european-cup-belgrade/sprint/2019
2019-09-22,BRA,ITU National Championship Brazil Half 2019,4,7,/rus/result/itu/national-championship-brazil/half/2019
2019-09-22,IVB,ITU National Championship U.S. Virgin Islands Sprint 2019,5,5,/rus/result/itu/national-championship-us-virgin-islands/sprint/2019
2019-09-21,ITA,Ironman Emilia Romagna 2019,305,2252,/rus/result/ironman/emilia-romagna/full/2019
2019-09-21,ROU,ITU European Cup Constanta Sprint 2019,19,47,/rus/result/itu/european-cup-constanta/sprint/2019
2019-09-21,CRO,ITU National Championship Croatia Half 2019,8,10,/rus/result/itu/national-championship-croatia/half/2019
2019-09-21,POR,ITU National Championship Portugal Olympic 2019,7,15,/rus/result/itu/national-championship-portugal/olympic/2019
2019-09-21,CHN,ITU World Cup Weihai Olympic 2019,27,39,/rus/result/itu/world-cup-weihai/olympic/2019
2019-09-15,USA,Ironman Atlantic City 70.3 2019,563,1373,/rus/result/ironman/atlantic-city/half/2019
2019-09-15,MEX,Ironman SUPERFROG 70.3 2019,127,575,/rus/result/ironman/superfrog/half/2019
2019-09-15,GBR,Ironman Wales 2019,211,1663,/rus/result/ironman/wales/full/2019
2019-09-15,CHN,Ironman Xian 70.3 2019,81,428,/rus/result/ironman/xian/half/2019
2019-09-15,JPN,ITU Asian Cup Murakami Olympic 2019,33,65,/rus/result/itu/asian-cup-murakami/olympic/2019
2019-09-15,BUL,ITU Junior National Championship Bulgaria Sprint 2019,2,4,/rus/result/itu/junior-national-championship-bulgaria/sprint/2019
2019-09-15,AUT,ITU National Championship Austria Sprint 2019,0,4,/rus/result/itu/national-championship-austria/sprint/2019-09-15
2019-09-15,BUL,ITU National Championship Bulgaria Olympic 2019,6,10,/rus/result/itu/national-championship-bulgaria/olympic/2019
2019-09-14,DEN,Ironman Aarhus 5150 2019,31,127,/rus/result/ironman/aarhus/olympic/2019
2019-09-14,NED,Challenge Almere-Amsterdam Long 2019,123,592,/rus/result/challenge/almere-amsterdam/full/2019
2019-09-14,NED,Challenge Almere-Amsterdam Middle 2019,273,1044,/rus/result/challenge/almere-amsterdam/half/2019
2019-09-14,RUS,Чемпионат самарской области Olympic 2019,3,30,/rus/result/nobrand/chempionat-samarskoy-oblasti/olympic/2019
2019-09-14,RUS,Чемпионат самарской области Sprint 2019,8,33,/rus/result/nobrand/chempionat-samarskoy-oblasti/sprint/2019
2019-09-14,MAR,ITU African Cup Agadir Olympic 2019,10,39,/rus/result/itu/african-cup-agadir/olympic/2019
2019-09-14,CRO,ITU European Cup Zagreb Sprint 2019,50,55,/rus/result/itu/european-cup-zagreb/sprint/2019
2019-09-14,BEL,ITU Junior National Championship Belgium Sprint 2019,7,10,/rus/result/itu/junior-national-championship-belgium/sprint/2019
2019-09-14,IRL,ITU National Championship Ireland Sprint 2019,3,7,/rus/result/itu/national-championship-ireland/sprint/2019-09-14
2019-09-14,NED,ITU National Championship Netherlands Half 2019,6,10,/rus/result/itu/national-championship-netherlands/half/2019-09-14
2019-09-14,SVK,ITU National Championship Slovakia Sprint 2019,25,25,/rus/result/itu/national-championship-slovakia/sprint/2019
2019-09-14,TUR,ITU National Championship Turkey Sprint 2019,14,28,/rus/result/itu/national-championship-turkey/sprint/2019
2019-09-14,ESP,ITU Paratriathlon European Championship Valencia Sprint 2019,33,57,/rus/result/itu/paratriathlon-european-championship-valencia/sprint/2019
2019-09-14,ESP,ITU U23 European Championship Valencia Olympic 2019,43,54,/rus/result/itu/u23-european-championship-valencia/olympic/2019
2019-09-12,NED,Challenge European Championship Almere-Amsterdam Long 2019,55,212,/rus/result/challenge/european-championship-almere-amsterdam/full/2019
2019-09-08,AUS,Ironman Sunshine Coast 70.3 2019,381,1022,/rus/result/ironman/sunshine-coast/half/2019
2019-09-08,FRA,Ironman World Championship 70.3 2019,0,3253,/rus/result/ironman/world-championship/half/2019
2019-09-08,USA,Ironman Lake Placid 70.3 2019,423,1239,/rus/result/ironman/lake-placid/half/2019
2019-09-08,USA,Ironman Santa Cruz 70.3 2019,506,1218,/rus/result/ironman/santa-cruz/half/2019
2019-09-08,USA,Ironman Wisconsin 2019,456,1350,/rus/result/ironman/wisconsin/full/2019
2019-09-08,RUS,Triway Olympic Olympic 2019,5,48,/rus/result/nobrand/triway-olympic/olympic/2019
2019-09-08,RUS,Triway Olympic Sprint 2019,5,23,/rus/result/nobrand/triway-olympic/sprint/2019
2019-09-08,BRA,ITU National Championship Brazil Sprint 2019,10,22,/rus/result/itu/national-championship-brazil/sprint/2019
2019-09-08,GIB,ITU National Championship Gibraltar Sprint 2019,5,12,/rus/result/itu/national-championship-gibraltar/sprint/2019
2019-09-08,ESP,ITU Paratriathlon World Cup Banyoles Sprint 2019,24,41,/rus/result/itu/paratriathlon-world-cup-banyoles/sprint/2019
2019-09-07,FRA,Ironman World Championship - Womens Results 70.3 2019,1777,0,/rus/result/ironman/world-championship---womens-results/half/2019
2019-09-07,SLO,ITU European Cup Bled SuperSprint 2019,43,58,/rus/result/itu/european-cup-bled/supersprint/2019
2019-09-07,EGY,ITU Junior National Championship Egypt Sprint 2019,6,10,/rus/result/itu/junior-national-championship-egypt/sprint/2019
2019-09-07,DEN,ITU National Championship Denmark Sprint 2019,7,0,/rus/result/itu/national-championship-denmark/sprint/2019-09-07
2019-09-07,SLO,ITU National Championship Slovenia Olympic 2019,10,10,/rus/result/itu/national-championship-slovenia/olympic/2019
2019-09-07,GBR,ITU National Championship United Kingdom Sprint 2019,15,15,/rus/result/itu/national-championship-united-kingdom/sprint/2019-09-07
2019-09-07,ESP,ITU World Cup Banyoles Sprint 2019,62,61,/rus/result/itu/world-cup-banyoles/sprint/2019
2019-09-01,AUT,Ironman Zell am See-Kaprun 70.3 2019,366,1709,/rus/result/ironman/zell-am-see-kaprun/half/2019
2019-09-01,GER,Darmstadt Sprint 2019,549,1554,/rus/result/nobrand/darmstadt/sprint/2019
2019-09-01,JPN,ITU National Championship Japan Half 2019,5,10,/rus/result/itu/national-championship-japan/half/2019
2019-08-31,SVK,Janosik - Slovak Xtreme Triathlon Full 2019,4,57,/rus/result/nobrand/janosik---slovak-xtreme-triathlon/full/2019
2019-08-31,RUS,Timerman Казань Full 2019,2,83,/rus/result/timerman/kazan/full/2019
2019-08-31,RUS,Timerman Казань Olympic 2019,10,100,/rus/result/timerman/kazan/olympic/2019
2019-08-31,RUS,Timerman Казань Sprint 2019,16,59,/rus/result/timerman/kazan/sprint/2019
2019-08-31,RUS,Варяг Olympic 2019,4,28,/rus/result/nobrand/varyag/olympic/2019
2019-08-31,HUN,ITU National Championship Hungary Olympic 2019,15,15,/rus/result/itu/national-championship-hungary/olympic/2019
2019-08-31,NED,ITU National Championship Netherlands Sprint 2019,25,25,/rus/result/itu/national-championship-netherlands/sprint/2019-08-31
2019-08-29,SUI,ITU World Cup Lausanne Olympic 2019,899,1391,/rus/result/itu/world-cup-lausanne/olympic/2019
2019-08-29,SUI,ITU World Cup Lausanne Sprint 2019,745,1128,/rus/result/itu/world-cup-lausanne/sprint/2019
2019-08-25,INA,Ironman Bintan 70.3 2019,85,667,/rus/result/ironman/bintan/half/2019
2019-08-25,RUS,IronStar Crocus Fitness Sprint 2019,121,409,/rus/result/ironstar/crocus-fitness/sprint/2019
2019-08-25,RUS,IronStar Crocus Fitness Final Sprint 2019,0,46,/rus/result/ironstar/crocus-fitness-final/sprint/2019
2019-08-25,RUS,Выборгмен Half 2019,7,71,/rus/result/nobrand/vyborgmen/half/2019
2019-08-25,RUS,Выборгмен Sprint 2019,20,66,/rus/result/nobrand/vyborgmen/sprint/2019
2019-08-25,USA,Ironman Maine 70.3 2019,682,1153,/rus/result/ironman/maine/half/2019
2019-08-25,USA,Ironman Traverse City 70.3 2019,798,1292,/rus/result/ironman/traverse-city/half/2019
2019-08-25,FRA,Ironman Vichy 2019,164,1076,/rus/result/ironman/vichy/full/2019
2019-08-25,RUS,Altai3Race Half 2019,11,112,/rus/result/nobrand/altai3race/half/2019
2019-08-25,IRL,Ironman Dun Laoghaire 70.3 2019,154,869,/rus/result/ironman/dun-laoghaire/half/2019
2019-08-25,IRL,Ironman Dun Laoghaire Full Swim 70.3 2019,27,140,/rus/result/ironman/dun-laoghaire-full-swim/half/2019
2019-08-25,ROU,ITU European Cup Tulcea Sprint 2019,13,18,/rus/result/itu/european-cup-tulcea/sprint/2019
2019-08-25,AUT,ITU National Championship Austria Half 2019,15,15,/rus/result/itu/national-championship-austria/half/2019-08-25
2019-08-25,FRA,ITU National Championship France Half 2019,15,15,/rus/result/itu/national-championship-france/half/2019
2019-08-25,CZE,ITU World Cup Karlovy Vary Olympic 2019,42,45,/rus/result/itu/world-cup-karlovy-vary/olympic/2019
2019-08-24,FRA,Ironman Vichy 70.3 2019,355,1343,/rus/result/ironman/vichy/half/2019
2019-08-24,EST,Triathlon Estonia Aksi Full 2019,1,35,/rus/result/triathlon-estonia/aksi/full/2019
2019-08-24,EST,Triathlon Estonia Aksi Half 2019,4,56,/rus/result/triathlon-estonia/aksi/half/2019
2019-08-24,EST,Triathlon Estonia Aksi Olympic 2019,14,39,/rus/result/triathlon-estonia/aksi/olympic/2019
2019-08-24,EST,Triathlon Estonia Aksi Sprint 2019,6,16,/rus/result/triathlon-estonia/aksi/sprint/2019
2019-08-24,RUS,Altai3Race Sprint 2019,21,104,/rus/result/nobrand/altai3race/sprint/2019
2019-08-24,IND,ITU Junior National Championship India Sprint 2019,5,5,/rus/result/itu/junior-national-championship-india/sprint/2019
2019-08-24,IND,ITU National Championship India Olympic 2019,5,5,/rus/result/itu/national-championship-india/olympic/2019
2019-08-24,NED,ITU National Championship Netherlands Olympic 2019,20,20,/rus/result/itu/national-championship-netherlands/olympic/2019
2019-08-24,MAR,ITU Rabat Sprint 2019,15,16,/rus/result/itu/rabat/sprint/2019
2019-08-18,DEN,Ironman Copenhagen 2019,404,2139,/rus/result/ironman/copenhagen/full/2019
2019-08-18,CAN,Ironman Mont-Tremblant 2019,614,1558,/rus/result/ironman/mont-tremblant/full/2019
